SessionID,CustomerID,SessionDate,PageViews,BounceRate,TimeOnSite_Min
3108,181,2021-01-22,4,0.66,1.39
3109,3433,2021-04-18,8,0.38,10.83
3110,1305,2023-01-02,6,0.4,8.62
3111,279,2020-11-22,3,0.76,4.25
3112,3240,2021-06-23,4,0.72,12.91
3113,2753,2020-07-28,9,0.81,13.38
3114,3215,2022-11-13,6,0.15,13.86
3115,2,2023-02-02,5,0.55,12.09
3116,3115,2022-11-11,3,0.34,3.92
3117,2828,2022-03-16,7,0.74,6.68
3118,1317,2022-03-19,5,0.74,1.57
3119,2056,2020-08-14,10,0.29,14.93
3120,996,2020-08-04,8,0.65,11.35
3121,425,2022-06-17,4,0.33,10.62
3122,3772,2020-04-10,1,0.87,10.85
3123,1339,2020-09-15,2,0.54,12.45
3124,1170,2023-03-14,9,0.23,12.21
3125,2829,2021-11-08,7,0.63,8.97
3126,3935,2022-02-15,2,0.52,6.27
3127,2152,2023-03-19,2,0.64,10.26
3128,180,2022-03-17,9,0.74,14.01
3129,2926,2021-07-02,4,0.83,8.8
3130,2774,2021-01-26,10,0.64,13.74
3131,456,2021-11-10,6,0.46,13.36
3132,174,2020-06-20,6,0.44,4.79
3133,2986,2021-05-16,2,0.58,10.54
3134,301,2022-07-27,5,0.83,7.32
3135,3218,2022-11-25,9,0.41,9.29
3136,3909,2020-04-04,7,0.23,12.3
3137,784,2022-10-09,4,0.5,4.67
3138,2934,2022-06-17,3,0.15,1.98
3139,1172,2021-08-29,10,0.16,5.49
3140,3951,2022-10-25,1,0.58,1.33
3141,3680,2020-11-28,10,0.64,11.74
3142,3148,2022-02-11,9,0.82,9.62
3143,3072,2020-09-02,6,0.29,14.31
3144,1060,2021-05-07,1,0.41,11.05
3145,2961,2021-03-13,4,0.27,8.28
3146,3525,2023-02-28,7,0.88,5.48
3147,88,2022-01-06,5,0.53,1.73
3148,355,2022-09-08,5,0.56,6.48
3149,3586,2021-05-27,10,0.66,4.3
3150,2031,2022-04-01,6,0.54,11.14
3151,3599,2021-04-28,1,0.16,10.52
3152,1360,2022-10-26,6,0.64,5.24
3153,2983,2021-02-14,9,0.78,7.88
3154,1292,2022-12-14,1,0.46,1.8
3155,1719,2021-07-19,9,0.78,7.53
3156,1689,2022-04-16,3,0.24,11.12
3157,3876,2021-11-28,8,0.36,9.57
3158,1121,2023-03-20,6,0.72,11.47
3159,977,2022-06-12,9,0.29,2.04
3160,538,2022-07-08,3,0.1,4.84
3161,2802,2022-09-22,4,0.61,2.84
3162,1373,2021-02-24,1,0.89,13.73
3163,3884,2022-05-26,8,0.24,5.78
3164,911,2022-01-10,6,0.89,13.38
3165,1628,2020-08-05,3,0.45,7.49
3166,3454,2021-11-29,8,0.71,6.97
3167,1786,2022-12-08,4,0.66,12.15
3168,3647,2020-08-19,6,0.18,6.42
3169,1255,2023-03-25,9,0.6,3.44
3170,1747,2022-06-27,8,0.33,3.25
3171,2483,2023-01-29,4,0.34,9.08
3172,2048,2022-04-17,9,0.24,9.72
3173,3653,2022-03-15,7,0.85,6.57
3174,3530,2021-11-17,10,0.86,9.37
3175,2076,2021-07-22,10,0.13,13.55
3176,2369,2021-08-05,5,0.8,2.05
3177,3569,2022-06-23,8,0.39,3.91
3178,1334,2023-02-11,7,0.78,11.57
3179,1682,2020-06-26,3,0.38,6.84
3180,676,2022-07-18,9,0.38,7.0
3181,684,2021-06-30,8,0.45,9.17
3182,2620,2021-01-19,8,0.49,1.06
3183,925,2020-08-05,9,0.43,6.11
3184,3550,2022-11-17,7,0.47,11.22
3185,477,2022-01-04,7,0.84,13.1
3186,1599,2022-12-12,2,0.4,9.98
3187,2539,2021-08-08,10,0.21,14.97
3188,3815,2020-12-09,7,0.5,1.04
3189,3899,2020-07-14,7,0.31,14.4
3190,1023,2023-03-15,10,0.39,12.87
3191,868,2022-02-24,1,0.73,5.19
3192,430,2022-08-25,7,0.77,10.7
3193,1282,2020-05-27,4,0.51,11.95
3194,3209,2022-12-21,9,0.4,11.02
3195,3722,2020-05-14,7,0.21,7.51
3196,455,2021-08-13,3,0.12,9.6
3197,3738,2021-01-26,6,0.24,3.58
3198,2974,2023-01-26,9,0.11,9.13
3199,296,2020-07-10,5,0.66,6.35
3200,2641,2020-10-26,8,0.4,5.54
3201,1412,2022-01-13,5,0.51,4.69
3202,1192,2020-05-01,2,0.35,2.37
3203,1577,2021-10-28,6,0.32,11.55
3204,3349,2021-08-08,10,0.29,14.79
3205,273,2023-03-19,4,0.82,14.86
3206,3383,2022-05-02,6,0.5,10.25
3207,904,2021-07-09,10,0.6,9.44
3208,2606,2020-07-06,2,0.45,5.86
3209,2273,2020-11-04,10,0.67,3.0
3210,2272,2022-12-02,8,0.62,5.5
3211,1076,2022-07-05,1,0.56,1.62
3212,2796,2021-07-14,2,0.5,5.23
3213,1754,2021-09-04,8,0.3,1.89
3214,1811,2022-11-21,5,0.81,6.93
3215,2500,2021-10-23,7,0.78,8.9
3216,415,2022-07-15,2,0.84,1.75
3217,104,2022-02-16,5,0.64,11.52
3218,853,2022-01-18,7,0.61,2.43
3219,3441,2022-09-08,5,0.15,12.86
3220,588,2021-08-12,10,0.49,11.87
3221,2287,2021-11-03,5,0.83,14.89
3222,3459,2022-08-27,10,0.69,3.35
3223,878,2020-08-25,5,0.23,10.46
3224,3432,2022-12-21,2,0.8,3.62
3225,3289,2020-12-21,6,0.32,1.5
3226,3200,2022-01-06,9,0.45,5.54
3227,2091,2022-06-11,6,0.35,5.68
3228,3999,2020-08-19,10,0.14,3.87
3229,2031,2021-03-19,8,0.71,14.74
3230,795,2020-05-24,10,0.9,10.2
3231,2735,2022-05-11,7,0.17,10.39
3232,3470,2022-06-15,5,0.19,11.65
3233,3286,2021-04-11,3,0.75,4.68
3234,3380,2022-03-02,4,0.4,9.41
3235,684,2021-02-20,10,0.76,8.53
3236,3529,2020-09-17,8,0.47,1.86
3237,3606,2022-06-18,10,0.6,2.84
3238,3905,2023-03-16,7,0.58,10.19
3239,1104,2023-03-08,7,0.55,10.4
3240,3883,2021-04-11,10,0.12,13.41
3241,3413,2021-09-24,3,0.5,2.74
3242,517,2022-09-21,3,0.67,5.96
3243,2461,2021-07-21,3,0.12,9.73
3244,1048,2020-09-17,6,0.89,10.92
3245,1586,2020-12-22,10,0.19,14.32
3246,2746,2021-04-02,4,0.66,9.41
3247,1641,2021-05-12,9,0.38,9.89
3248,1376,2021-08-23,4,0.26,6.02
3249,965,2022-09-23,5,0.57,2.19
3250,3761,2020-12-24,8,0.81,8.4
3251,128,2021-02-08,2,0.55,2.24
3252,3621,2020-12-31,2,0.68,4.27
3253,1683,2021-10-27,10,0.36,10.36
3254,2415,2023-03-13,4,0.26,4.72
3255,1216,2022-06-12,5,0.17,13.67
3256,3812,2020-06-26,8,0.8,11.67
3257,294,2021-01-07,8,0.5,11.81
3258,2802,2021-06-23,4,0.3,8.14
3259,1422,2021-09-22,1,0.77,11.15
3260,2783,2021-08-09,3,0.24,1.71
3261,1610,2022-05-17,3,0.24,1.76
3262,3621,2020-07-30,9,0.33,12.4
3263,1793,2020-09-05,6,0.19,7.87
3264,693,2021-11-17,2,0.43,4.58
3265,3494,2021-01-04,8,0.19,11.62
3266,55,2023-03-23,3,0.63,5.77
3267,1893,2022-03-24,10,0.11,10.85
3268,473,2021-05-25,9,0.34,2.86
3269,3423,2021-02-17,8,0.13,2.74
3270,1388,2021-08-31,2,0.29,7.89
3271,3213,2020-09-07,4,0.31,4.14
3272,3732,2021-06-14,6,0.69,7.62
3273,1237,2022-10-15,6,0.67,9.95
3274,3388,2020-10-13,4,0.28,13.9
3275,2052,2022-06-08,2,0.29,8.01
3276,547,2021-12-31,1,0.17,13.3
3277,2286,2021-02-07,10,0.86,10.64
3278,2185,2020-10-25,7,0.54,14.99
3279,832,2022-05-11,3,0.17,6.4
3280,1696,2023-03-25,1,0.61,6.84
3281,64,2020-06-24,9,0.21,2.48
3282,202,2020-11-26,5,0.11,12.76
3283,3437,2021-02-14,7,0.33,9.91
3284,1310,2020-09-02,4,0.41,12.59
3285,832,2022-03-23,2,0.71,4.43
3286,3726,2021-05-04,1,0.61,2.41
3287,443,2022-12-11,5,0.31,9.48
3288,3550,2020-05-22,10,0.36,9.26
3289,702,2020-10-19,2,0.77,8.37
3290,1802,2022-06-25,10,0.84,4.59
3291,2154,2020-07-25,10,0.32,9.31
3292,2575,2020-06-09,6,0.34,12.8
3293,209,2021-11-12,5,0.49,12.02
3294,1954,2020-04-05,3,0.64,7.27
3295,3338,2022-12-07,7,0.28,4.6
3296,1828,2022-04-23,5,0.75,5.56
3297,1172,2021-11-24,5,0.31,6.89
3298,1654,2021-03-28,8,0.35,1.96
3299,2765,2021-07-05,6,0.23,2.88
3300,185,2021-05-31,9,0.53,12.16
3301,512,2021-02-17,7,0.35,1.24
3302,1440,2021-02-17,10,0.28,1.35
3303,2483,2021-06-09,2,0.48,8.81
3304,608,2023-02-20,2,0.29,9.34
3305,1774,2022-01-05,7,0.66,9.64
3306,1631,2020-04-04,6,0.31,4.06
3307,3566,2021-01-07,8,0.49,13.54
3308,2283,2023-01-05,8,0.69,14.98
3309,3580,2021-11-05,3,0.23,2.62
3310,2092,2021-02-18,1,0.67,12.93
3311,1580,2021-04-17,5,0.71,3.6
3312,3322,2021-10-22,3,0.24,14.65
3313,2350,2021-12-10,3,0.13,5.17
3314,2767,2021-06-06,10,0.49,4.03
3315,1048,2020-07-24,1,0.85,1.73
3316,1468,2021-12-18,4,0.23,9.34
3317,978,2022-12-18,9,0.63,8.78
3318,1224,2021-01-04,8,0.27,14.38
3319,1874,2022-10-08,2,0.89,8.43
3320,2796,2022-07-30,4,0.87,7.44
3321,966,2023-01-27,9,0.81,12.0
3322,2742,2022-05-10,4,0.23,2.23
3323,1272,2020-05-29,5,0.74,11.79
3324,3322,2020-12-22,2,0.68,8.79
3325,817,2021-08-27,9,0.55,10.65
3326,3436,2020-11-21,2,0.52,13.77
3327,738,2020-08-26,10,0.32,8.86
3328,3984,2021-10-12,9,0.29,2.89
3329,2344,2020-08-15,7,0.3,3.81
3330,1572,2021-05-23,6,0.37,12.35
3331,3663,2023-02-18,4,0.33,10.48
3332,3513,2022-12-20,10,0.46,9.76
3333,3385,2021-03-20,1,0.76,13.2
3334,412,2021-09-28,3,0.33,4.88
3335,340,2020-08-27,1,0.79,9.58
3336,1065,2022-04-08,8,0.28,6.27
3337,2041,2020-10-21,3,0.33,4.18
3338,1947,2023-01-05,8,0.71,3.39
3339,1310,2021-02-02,8,0.5,12.75
3340,1594,2023-02-03,8,0.2,2.9
3341,3460,2021-11-14,6,0.5,12.36
3342,832,2022-05-29,7,0.85,14.79
3343,3785,2021-10-21,3,0.34,2.56
3344,1459,2020-06-07,3,0.48,3.28
3345,3891,2021-05-14,5,0.62,6.04
3346,887,2023-01-19,8,0.41,9.16
3347,809,2021-07-29,6,0.21,13.68
3348,3471,2022-07-12,2,0.17,11.84
3349,2204,2021-10-17,8,0.51,6.0
3350,2387,2020-12-20,7,0.39,13.8
3351,1187,2021-11-25,9,0.14,6.21
3352,1571,2020-06-19,1,0.7,7.53
3353,2742,2022-12-11,1,0.19,13.11
3354,3091,2020-11-07,2,0.41,5.75
3355,1796,2021-04-17,6,0.17,14.76
3356,3430,2021-09-01,4,0.41,6.75
3357,2677,2021-06-21,6,0.48,5.37
3358,1733,2023-01-13,8,0.89,4.31
3359,721,2022-04-02,8,0.88,12.44
3360,828,2020-11-25,9,0.32,13.74
3361,1896,2020-12-18,2,0.79,4.18
3362,462,2021-05-04,3,0.19,9.29
3363,2659,2020-05-26,9,0.23,6.7
3364,3495,2021-08-10,3,0.36,2.58
3365,1924,2021-10-12,10,0.63,14.08
3366,1354,2021-04-04,2,0.14,6.33
3367,329,2020-06-10,8,0.12,1.52
3368,60,2021-12-22,5,0.55,14.06
3369,2946,2020-07-29,3,0.79,3.13
3370,1177,2020-09-28,6,0.33,13.46
3371,3680,2021-03-17,6,0.86,11.58
3372,1671,2022-11-08,8,0.4,12.36
3373,997,2020-04-27,10,0.17,6.19
3374,3708,2020-04-07,1,0.27,5.74
3375,2385,2021-05-19,5,0.23,14.04
3376,224,2021-10-20,3,0.89,4.58
3377,3462,2023-01-15,8,0.79,11.43
3378,1338,2022-07-04,3,0.43,10.77
3379,183,2022-10-26,2,0.49,10.02
3380,3262,2020-10-28,1,0.32,5.98
3381,732,2022-04-06,3,0.7,5.12
3382,2946,2021-10-18,1,0.39,11.94
3383,2118,2022-12-12,3,0.39,9.46
3384,162,2020-12-13,1,0.4,4.21
3385,3420,2021-01-30,10,0.77,14.44
3386,1225,2021-05-22,1,0.66,3.65
3387,1570,2020-06-20,10,0.49,14.24
3388,54,2022-05-27,2,0.44,2.72
3389,2857,2022-05-05,6,0.29,13.38
3390,2513,2020-05-26,6,0.25,2.29
3391,3897,2021-11-03,5,0.75,4.57
3392,197,2022-01-11,6,0.12,11.38
3393,3017,2022-08-22,8,0.59,12.05
3394,374,2023-01-28,7,0.77,1.37
3395,27,2021-03-17,4,0.37,11.06
3396,2151,2021-03-07,6,0.89,10.03
3397,1586,2021-09-02,7,0.31,4.68
3398,2750,2021-10-21,8,0.4,9.58
3399,507,2021-10-08,10,0.72,10.96
3400,2143,2021-12-16,3,0.38,5.09
3401,395,2021-04-08,10,0.62,1.81
3402,740,2022-05-31,4,0.41,3.35
3403,2123,2021-10-28,6,0.42,4.58
3404,3385,2022-10-04,9,0.36,12.3
3405,3668,2022-08-10,9,0.79,13.24
3406,1267,2020-07-08,3,0.71,4.26
3407,461,2022-06-26,2,0.37,1.08
3408,3708,2020-11-25,8,0.52,11.89
3409,936,2022-08-13,5,0.4,2.51
3410,1735,2021-05-10,4,0.64,12.99
3411,312,2021-02-21,7,0.49,10.04
3412,1112,2022-11-08,10,0.57,7.5
3413,3105,2022-08-24,4,0.45,2.48
3414,1387,2022-02-11,3,0.68,9.72
3415,1006,2021-07-06,10,0.61,3.67
3416,1217,2022-07-03,9,0.78,5.91
3417,2960,2021-11-27,6,0.26,3.54
3418,1961,2022-09-18,4,0.4,4.1
3419,3873,2022-08-19,2,0.33,12.3
3420,812,2020-06-05,2,0.6,7.75
3421,3839,2020-06-08,5,0.16,1.8
3422,2434,2021-09-19,8,0.36,14.34
3423,2370,2021-10-11,10,0.72,4.11
3424,2169,2022-04-29,10,0.31,1.99
3425,1138,2021-02-18,8,0.16,3.65
3426,2532,2021-02-09,4,0.86,7.78
3427,972,2022-06-24,8,0.18,4.7
3428,24,2020-04-06,10,0.15,7.51
3429,248,2022-03-17,8,0.27,9.92
3430,641,2022-11-25,10,0.74,7.26
3431,637,2020-10-13,3,0.49,6.79
3432,1659,2021-12-22,2,0.13,14.57
3433,3255,2022-12-05,8,0.48,1.72
3434,2706,2021-11-25,8,0.14,8.19
3435,914,2020-04-02,6,0.6,10.65
3436,2339,2022-09-15,7,0.69,2.0
3437,1251,2023-02-11,7,0.18,8.37
3438,2400,2021-06-23,4,0.75,1.57
3439,2114,2020-04-16,1,0.76,2.4
3440,1651,2021-07-17,3,0.21,2.63
3441,1098,2021-04-27,9,0.76,13.24
3442,822,2022-03-10,1,0.35,12.83
3443,1115,2021-10-28,2,0.84,12.65
3444,140,2020-05-11,2,0.69,8.93
3445,2978,2020-09-07,10,0.19,11.96
3446,1706,2022-03-08,7,0.59,13.61
3447,2069,2021-08-02,1,0.77,2.54
3448,2296,2020-04-25,5,0.16,12.08
3449,372,2021-08-31,4,0.77,8.82
3450,2299,2022-01-01,6,0.19,6.34
3451,3639,2023-02-20,10,0.85,8.1
3452,493,2021-11-30,2,0.45,3.04
3453,1715,2021-09-22,8,0.12,11.96
3454,1464,2021-08-16,5,0.78,12.01
3455,816,2022-06-11,7,0.35,1.5
3456,2626,2022-10-12,5,0.84,3.19
3457,427,2022-11-07,9,0.63,12.1
3458,3502,2022-12-11,5,0.61,1.71
3459,3841,2020-05-31,6,0.59,14.59
3460,3636,2022-12-29,3,0.34,14.56
3461,988,2021-12-09,7,0.27,14.51
3462,45,2021-08-15,4,0.19,7.48
3463,451,2022-07-10,5,0.5,7.97
3464,842,2021-12-08,4,0.22,3.16
3465,1781,2022-10-05,2,0.65,9.62
3466,796,2022-05-12,1,0.29,11.89
3467,3861,2020-10-24,8,0.44,11.25
3468,3155,2020-12-11,5,0.35,13.38
3469,23,2021-02-08,9,0.7,8.76
3470,333,2020-12-19,4,0.59,1.61
3471,3599,2021-06-24,10,0.45,1.44
3472,1650,2021-01-08,7,0.43,13.14
3473,3075,2020-06-05,3,0.55,1.44
3474,2534,2021-04-27,10,0.78,14.24
3475,2878,2021-04-09,10,0.58,13.7
3476,3475,2020-04-29,5,0.73,7.9
3477,1525,2020-07-05,5,0.76,9.33
3478,3481,2021-12-12,6,0.61,12.88
3479,1244,2021-04-07,7,0.38,7.47
3480,2523,2023-03-09,4,0.65,13.6
3481,1576,2020-07-09,2,0.38,4.57
3482,3280,2022-09-09,9,0.7,3.97
3483,2071,2020-09-11,9,0.83,7.5
3484,3136,2020-05-28,3,0.85,11.88
3485,3507,2022-01-28,7,0.44,5.49
3486,3021,2022-08-24,5,0.2,13.06
3487,3152,2022-03-31,5,0.88,10.64
3488,215,2020-09-04,5,0.62,3.65
3489,2680,2021-04-18,1,0.22,2.4
3490,3926,2021-11-15,4,0.41,5.57
3491,1123,2021-04-12,5,0.39,13.82
3492,246,2021-09-10,9,0.24,14.7
3493,871,2022-10-07,4,0.34,14.39
3494,2012,2020-07-31,4,0.38,6.84
3495,3075,2023-02-08,3,0.72,8.33
3496,104,2020-08-20,6,0.72,10.39
3497,128,2021-07-12,10,0.82,3.08
3498,1693,2020-11-15,4,0.77,9.61
3499,133,2020-06-16,2,0.26,12.33
3500,2491,2020-11-26,7,0.16,9.56
3501,2812,2022-07-30,8,0.49,1.11
3502,1227,2021-12-10,2,0.19,2.11
3503,2849,2020-09-17,2,0.61,12.73
3504,2106,2020-10-25,2,0.38,9.53
3505,1414,2020-11-11,9,0.16,6.01
3506,3556,2021-03-03,7,0.37,9.08
3507,3354,2020-12-02,7,0.26,9.4
3508,3762,2022-08-09,1,0.4,7.15
3509,1764,2021-12-30,3,0.2,12.23
3510,1921,2023-02-20,1,0.62,9.45
3511,1909,2020-10-05,1,0.12,9.1
3512,697,2021-05-24,5,0.28,1.5
3513,3170,2020-04-04,8,0.28,11.5
3514,3456,2020-10-22,6,0.42,5.05
3515,1334,2022-12-15,7,0.6,8.75
3516,1165,2021-06-21,3,0.41,3.77
3517,1327,2021-08-26,7,0.75,6.84
3518,3778,2021-07-07,2,0.17,4.45
3519,1626,2020-10-29,8,0.37,13.03
3520,723,2020-11-13,8,0.89,4.87
3521,3781,2021-05-11,3,0.45,13.53
3522,3557,2022-10-11,10,0.28,12.12
3523,223,2020-11-29,7,0.81,4.94
3524,3544,2020-12-22,9,0.69,12.67
3525,117,2021-06-21,2,0.43,5.21
3526,649,2021-04-08,9,0.68,12.66
3527,3960,2020-05-05,1,0.38,4.98
3528,1584,2020-11-17,5,0.3,12.07
3529,507,2021-03-26,8,0.8,2.87
3530,2946,2023-03-10,10,0.49,12.53
3531,3611,2020-10-22,6,0.75,7.42
3532,295,2023-03-28,9,0.85,8.6
3533,1813,2020-06-26,5,0.37,10.69
3534,2300,2020-04-24,5,0.22,1.3
3535,3242,2020-05-13,5,0.61,9.56
3536,1797,2020-08-28,2,0.71,12.72
3537,2740,2021-01-22,9,0.36,4.92
3538,2813,2020-10-19,10,0.69,10.08
3539,895,2022-02-25,8,0.66,8.65
3540,3942,2022-06-27,3,0.88,7.04
3541,999,2022-10-25,4,0.29,5.74
3542,2041,2020-12-23,1,0.13,10.4
3543,582,2022-07-25,6,0.69,14.19
3544,930,2023-01-20,6,0.79,3.57
3545,470,2023-02-09,7,0.65,7.36
3546,1247,2020-12-07,4,0.18,12.44
3547,2585,2021-05-17,5,0.39,11.07
3548,410,2023-01-24,1,0.2,15.0
3549,1338,2021-04-02,2,0.46,2.71
3550,757,2021-08-31,4,0.39,3.75
3551,800,2020-07-05,5,0.77,9.85
3552,1763,2022-12-22,6,0.17,7.0
3553,2359,2022-09-28,5,0.28,7.94
3554,3629,2022-04-29,8,0.16,14.05
3555,1133,2022-08-30,6,0.86,13.38
3556,3331,2020-08-27,6,0.82,10.37
3557,2819,2021-03-29,2,0.83,13.8
3558,1101,2021-09-04,9,0.82,11.87
3559,2822,2021-03-24,6,0.45,11.1
3560,1516,2020-12-08,4,0.59,12.0
3561,3787,2022-10-26,4,0.78,7.03
3562,630,2021-08-15,1,0.62,9.63
3563,3904,2021-11-13,7,0.63,10.26
3564,1557,2020-09-29,9,0.33,10.33
3565,2494,2022-12-15,8,0.36,5.4
3566,2930,2022-04-23,8,0.73,1.66
3567,313,2021-12-30,8,0.79,11.48
3568,2471,2021-01-11,1,0.76,6.26
3569,2935,2022-10-02,2,0.65,9.98
3570,1371,2021-06-11,6,0.87,11.34
3571,413,2023-03-18,6,0.55,4.85
3572,1440,2022-06-16,7,0.33,9.01
3573,327,2021-06-01,2,0.71,2.17
3574,1454,2021-12-25,7,0.71,10.91
3575,3071,2022-04-29,5,0.87,3.38
3576,3060,2021-11-05,2,0.51,6.5
3577,2577,2021-06-19,4,0.7,6.72
3578,2629,2020-06-27,4,0.65,11.36
3579,2938,2022-07-14,6,0.79,3.02
3580,1777,2022-10-13,7,0.76,6.59
3581,574,2022-03-07,1,0.77,11.29
3582,2235,2022-03-14,10,0.51,7.13
3583,1557,2022-09-19,9,0.33,5.5
3584,2636,2021-10-16,5,0.84,3.78
3585,3744,2021-03-01,8,0.62,11.96
3586,1292,2021-11-06,8,0.48,5.07
3587,3032,2020-07-17,7,0.76,11.48
3588,1768,2021-06-02,2,0.5,2.36
3589,2221,2020-04-06,4,0.71,13.4
3590,779,2022-08-06,4,0.66,3.76
3591,581,2021-01-19,8,0.69,7.49
3592,1038,2020-04-01,7,0.42,1.78
3593,1368,2022-12-24,3,0.76,13.13
3594,2899,2022-03-24,8,0.68,6.35
3595,2512,2020-06-01,1,0.85,9.06
3596,2631,2022-10-16,1,0.51,6.05
3597,2247,2020-06-23,7,0.17,1.66
3598,3140,2021-12-01,10,0.43,5.85
3599,3551,2021-04-18,3,0.41,14.69
3600,3934,2021-04-04,5,0.79,10.08
3601,2221,2021-11-07,2,0.24,4.81
3602,1063,2020-06-25,4,0.56,8.29
3603,59,2020-10-18,4,0.35,12.03
3604,2451,2022-04-24,1,0.11,13.35
3605,3833,2021-01-17,3,0.11,8.19
3606,2255,2020-10-07,7,0.61,8.44
3607,1070,2021-09-02,2,0.57,10.95
3608,1888,2022-01-18,3,0.48,8.93
3609,1649,2022-03-31,10,0.56,4.09
3610,2703,2020-12-11,10,0.53,13.25
3611,3378,2022-01-15,2,0.43,1.04
3612,3741,2020-07-16,2,0.47,6.07
3613,2607,2022-05-02,1,0.18,1.45
3614,2447,2021-02-02,7,0.67,10.57
3615,1562,2022-01-27,3,0.2,2.84
3616,2987,2021-01-16,2,0.37,10.61
3617,1961,2022-09-30,4,0.23,2.5
3618,2780,2020-11-13,7,0.37,11.49
3619,525,2021-06-27,8,0.26,3.89
3620,79,2021-08-13,8,0.82,8.97
3621,2489,2022-10-17,4,0.36,10.98
3622,460,2023-02-03,7,0.74,11.97
3623,1163,2022-07-26,6,0.59,14.33
3624,1420,2022-09-06,6,0.15,13.06
3625,3290,2022-04-02,6,0.45,13.28
3626,494,2022-03-01,2,0.41,9.35
3627,1750,2022-03-08,3,0.48,11.74
3628,1341,2021-01-29,9,0.65,6.79
3629,3673,2022-07-24,2,0.79,14.82
3630,2958,2021-01-09,5,0.2,11.98
3631,382,2023-03-10,4,0.26,6.63
3632,1936,2021-07-12,5,0.89,6.82
3633,515,2021-01-27,8,0.36,5.22
3634,2866,2022-05-21,7,0.66,5.26
3635,1999,2020-11-29,9,0.21,8.21
3636,478,2020-07-09,4,0.59,8.81
3637,1386,2021-06-08,2,0.71,13.52
3638,2691,2022-02-01,9,0.53,7.85
3639,2189,2020-12-15,5,0.76,13.6
3640,137,2022-10-10,1,0.27,1.91
3641,770,2020-12-05,4,0.35,10.31
3642,2991,2020-12-14,1,0.54,10.28
3643,3179,2021-01-15,7,0.6,13.88
3644,1699,2020-12-06,9,0.49,4.73
3645,2016,2022-07-03,8,0.16,5.31
3646,751,2021-03-13,6,0.7,9.98
3647,2659,2021-01-31,4,0.31,12.64
3648,2697,2022-06-20,7,0.39,7.42
3649,3734,2020-08-07,10,0.68,14.68
3650,3608,2021-01-31,8,0.44,6.35
3651,559,2022-05-17,3,0.86,11.83
3652,783,2021-08-19,8,0.61,13.14
3653,3436,2020-12-31,4,0.27,6.26
3654,1523,2020-12-10,8,0.3,12.86
3655,3234,2021-03-04,9,0.3,9.2
3656,1629,2021-09-07,2,0.52,14.81
3657,2924,2022-10-22,1,0.27,13.84
3658,69,2020-05-14,1,0.6,4.44
3659,3214,2021-11-19,3,0.48,10.58
3660,3791,2020-11-11,4,0.65,13.89
3661,2533,2022-04-24,4,0.16,1.15
3662,3020,2023-02-23,7,0.33,7.1
3663,3095,2020-05-13,2,0.77,8.02
3664,3987,2022-09-20,8,0.51,8.11
3665,791,2021-06-27,8,0.52,8.17
3666,1842,2020-06-05,6,0.78,9.76
3667,2067,2023-03-04,10,0.69,5.98
3668,2715,2020-08-27,8,0.17,5.09
3669,2606,2021-06-06,2,0.47,14.47
3670,2442,2021-07-09,7,0.15,13.15
3671,1060,2020-07-25,7,0.57,13.71
3672,1423,2020-12-23,4,0.61,8.99
3673,92,2021-07-28,2,0.12,13.04
3674,1498,2021-09-08,3,0.71,10.39
3675,358,2020-12-06,7,0.52,6.96
3676,2064,2021-01-14,10,0.52,3.05
3677,3326,2022-10-04,4,0.25,6.39
3678,3465,2020-11-27,1,0.61,14.94
3679,2372,2021-04-26,3,0.31,2.35
3680,752,2021-10-27,1,0.69,14.97
3681,495,2021-11-24,2,0.9,4.12
3682,2653,2022-02-17,3,0.77,4.95
3683,1154,2023-02-14,8,0.45,4.48
3684,3487,2020-05-11,7,0.79,1.99
3685,332,2022-06-21,9,0.32,14.64
3686,2080,2023-01-29,3,0.7,9.27
3687,449,2022-12-29,5,0.72,3.88
3688,511,2022-08-30,9,0.46,1.98
3689,2410,2021-03-09,8,0.43,6.27
3690,2056,2022-09-11,4,0.37,9.83
3691,1309,2021-03-19,2,0.89,11.1
3692,543,2023-03-20,6,0.69,14.08
3693,2609,2022-12-27,4,0.65,5.26
3694,1381,2021-09-24,10,0.67,6.08
3695,3404,2020-05-24,3,0.8,13.77
3696,704,2021-06-09,9,0.71,9.08
3697,2778,2022-01-05,5,0.14,11.9
3698,1715,2020-11-29,5,0.18,10.48
3699,3753,2023-03-15,4,0.42,4.52
3700,1448,2022-11-10,8,0.68,4.05
3701,3790,2023-03-11,5,0.75,3.09
3702,1220,2021-01-19,5,0.81,7.16
3703,1138,2021-01-31,10,0.82,13.2
3704,3982,2022-12-25,3,0.78,11.64
3705,3066,2022-03-15,10,0.78,10.23
3706,633,2021-06-07,3,0.87,9.99
3707,2708,2020-09-23,2,0.13,2.45
3708,3729,2021-09-30,8,0.81,8.59
3709,1650,2021-01-31,2,0.67,13.51
3710,150,2021-09-14,6,0.89,11.25
3711,3364,2022-08-07,10,0.44,2.12
3712,1750,2021-03-30,5,0.65,10.27
3713,2821,2021-02-16,10,0.41,2.12
3714,2893,2022-06-21,6,0.17,6.55
3715,181,2022-02-24,8,0.17,5.91
3716,430,2022-05-30,7,0.35,10.66
3717,3579,2022-12-27,9,0.45,12.7
3718,1399,2022-09-22,8,0.51,10.75
3719,2473,2021-10-20,8,0.18,13.38
3720,1562,2022-11-26,2,0.24,9.05
