ResponseID,CustomerID,CampaignID,ResponseDate,Action
3542,278,26,2022-04-12,Clicked
3543,3418,27,2022-12-12,Purchased
3544,1541,10,2022-08-07,Ignored
3545,3852,50,2020-10-08,Visited Website
3546,3848,39,2020-07-02,Ignored
3547,3998,37,2020-08-13,Clicked
3548,389,13,2022-12-04,Ignored
3549,1269,35,2020-05-07,Purchased
3550,1719,25,2021-10-23,Visited Website
3551,1779,24,2021-07-11,Ignored
3552,3125,16,2021-08-28,Purchased
3553,3989,53,2020-09-26,Clicked
3554,1458,51,2022-02-18,Ignored
3555,711,8,2022-11-20,Clicked
3556,2139,10,2022-08-07,Visited Website
3557,2816,18,2022-03-01,Purchased
3558,2691,39,2020-07-09,Visited Website
3559,3574,52,2023-03-02,Purchased
3560,1473,36,2021-06-22,Ignored
3561,2307,28,2020-11-18,Purchased
3562,1073,24,2021-07-13,Clicked
3563,1491,28,2020-11-22,Purchased
3564,2853,11,2020-07-16,Purchased
3565,3373,33,2021-07-08,Purchased
3566,747,5,2023-03-22,Purchased
3567,3122,18,2022-03-01,Purchased
3568,556,13,2022-12-15,Clicked
3569,511,10,2022-08-13,Ignored
3570,3407,15,2021-08-17,Clicked
3571,2195,51,2022-02-17,Clicked
3572,3430,58,2022-12-09,Visited Website
3573,3704,16,2021-08-23,Clicked
3574,1065,17,2022-07-02,Purchased
3575,3767,30,2022-07-21,Purchased
3576,2522,23,2022-05-27,Clicked
3577,258,34,2020-09-28,Ignored
3578,2064,41,2021-07-17,Ignored
3579,2317,15,2021-08-15,Ignored
3580,936,17,2022-07-10,Ignored
3581,3203,50,2020-10-11,Visited Website
3582,1491,58,2022-12-09,Visited Website
3583,3267,32,2020-11-28,Visited Website
3584,2940,55,2021-10-13,Clicked
3585,658,36,2021-06-21,Ignored
3586,2118,6,2022-07-10,Ignored
3587,3707,26,2022-04-23,Clicked
3588,367,25,2021-10-21,Visited Website
3589,3942,10,2022-08-01,Visited Website
3590,3799,30,2022-07-22,Visited Website
3591,2251,59,2021-12-05,Clicked
3592,407,47,2020-04-25,Ignored
3593,2914,40,2022-04-01,Ignored
3594,3829,24,2021-07-22,Visited Website
3595,969,26,2022-04-07,Purchased
3596,2933,43,2021-04-21,Clicked
3597,1582,3,2021-01-15,Clicked
3598,365,28,2020-11-18,Visited Website
3599,3718,48,2022-06-25,Ignored
3600,3497,40,2022-04-13,Ignored
3601,3509,4,2021-08-24,Visited Website
3602,2078,42,2022-09-18,Visited Website
3603,1685,41,2021-07-24,Visited Website
3604,3661,29,2020-06-18,Visited Website
3605,168,40,2022-04-04,Visited Website
3606,2646,14,2022-07-22,Ignored
3607,2018,9,2022-05-26,Visited Website
3608,3002,13,2022-12-12,Visited Website
3609,972,46,2021-11-13,Visited Website
3610,1174,56,2022-12-24,Visited Website
3611,685,4,2021-09-07,Ignored
3612,2415,39,2020-07-12,Visited Website
3613,189,29,2020-06-25,Visited Website
3614,2204,43,2021-05-01,Clicked
3615,3953,15,2021-08-14,Ignored
3616,674,44,2020-10-09,Purchased
3617,2022,35,2020-05-04,Clicked
3618,1242,13,2022-12-05,Ignored
3619,2015,10,2022-08-10,Purchased
3620,2239,1,2021-07-17,Visited Website
3621,2544,37,2020-08-20,Ignored
3622,2661,12,2020-05-12,Ignored
3623,3798,58,2022-12-10,Ignored
3624,2507,13,2022-12-09,Purchased
3625,344,50,2020-10-06,Clicked
3626,1355,16,2021-08-25,Visited Website
3627,2053,44,2020-10-11,Ignored
3628,3611,49,2023-02-28,Clicked
3629,3285,27,2022-12-15,Ignored
3630,2,21,2021-09-23,Visited Website
3631,1317,54,2020-08-18,Purchased
3632,3263,3,2021-01-06,Visited Website
3633,1896,13,2022-12-03,Purchased
3634,651,20,2021-03-14,Visited Website
3635,2571,54,2020-08-12,Ignored
3636,660,7,2023-01-10,Ignored
3637,3314,26,2022-04-17,Ignored
3638,1819,28,2020-11-27,Purchased
3639,3090,33,2021-07-09,Purchased
3640,1153,38,2021-10-31,Clicked
3641,3903,4,2021-09-18,Visited Website
3642,1650,5,2023-03-19,Clicked
3643,1531,38,2021-11-13,Ignored
3644,1657,36,2021-07-01,Clicked
3645,2038,35,2020-05-04,Visited Website
3646,2973,36,2021-06-27,Purchased
3647,2211,18,2022-02-28,Visited Website
3648,166,39,2020-07-09,Purchased
3649,1848,4,2021-09-19,Visited Website
3650,1390,40,2022-04-19,Ignored
3651,3015,30,2022-07-12,Clicked
3652,3291,15,2021-08-17,Clicked
3653,3678,35,2020-05-18,Visited Website
3654,1638,6,2022-07-17,Visited Website
3655,744,51,2022-01-28,Purchased
3656,452,47,2020-05-04,Ignored
3657,3348,57,2021-10-30,Visited Website
3658,1748,22,2022-04-24,Visited Website
3659,311,42,2022-09-26,Purchased
3660,785,8,2022-11-22,Clicked
3661,3902,45,2021-12-29,Purchased
3662,3063,57,2021-10-23,Purchased
3663,3583,49,2023-02-26,Clicked
3664,1619,53,2020-10-01,Ignored
3665,3025,49,2023-02-24,Purchased
3666,1931,11,2020-07-17,Clicked
3667,3057,12,2020-05-29,Purchased
3668,1752,33,2021-07-03,Clicked
3669,2494,12,2020-05-12,Purchased
3670,1424,24,2021-07-02,Purchased
3671,3188,38,2021-11-05,Purchased
3672,1901,6,2022-07-21,Clicked
3673,1245,48,2022-06-27,Clicked
3674,1686,55,2021-09-16,Clicked
3675,2365,50,2020-10-17,Clicked
3676,3868,21,2021-09-17,Ignored
3677,3087,21,2021-09-22,Clicked
3678,1217,12,2020-05-14,Visited Website
3679,1670,12,2020-05-25,Ignored
3680,515,58,2022-12-10,Ignored
3681,3284,53,2020-10-01,Ignored
3682,39,50,2020-10-13,Ignored
3683,3961,16,2021-08-25,Visited Website
3684,3103,27,2022-12-11,Ignored
3685,2980,35,2020-05-11,Ignored
3686,2487,2,2020-06-18,Purchased
3687,1371,46,2021-11-13,Ignored
3688,3733,57,2021-10-24,Ignored
3689,1130,10,2022-08-05,Purchased
3690,2133,35,2020-05-14,Visited Website
3691,3630,57,2021-10-30,Clicked
3692,3977,23,2022-05-26,Ignored
3693,1263,33,2021-07-07,Clicked
3694,3541,33,2021-07-08,Ignored
3695,459,26,2022-04-21,Purchased
3696,1382,4,2021-09-14,Visited Website
3697,2275,12,2020-05-23,Visited Website
3698,3239,28,2020-11-28,Ignored
3699,344,38,2021-11-08,Ignored
3700,1961,51,2022-02-08,Visited Website
3701,3037,58,2022-12-10,Purchased
3702,1099,59,2021-11-18,Ignored
3703,1179,60,2022-02-15,Clicked
3704,3871,60,2022-02-28,Visited Website
3705,633,30,2022-07-19,Purchased
3706,1604,25,2021-10-22,Visited Website
3707,3575,17,2022-07-04,Clicked
3708,2309,21,2021-09-18,Purchased
3709,565,22,2022-05-08,Ignored
3710,3760,30,2022-07-16,Ignored
3711,2851,9,2022-05-29,Visited Website
3712,2304,30,2022-07-10,Visited Website
3713,1270,46,2021-11-17,Visited Website
3714,2045,24,2021-07-21,Purchased
3715,3515,53,2020-09-26,Purchased
3716,1165,49,2023-02-26,Ignored
3717,3837,28,2020-12-05,Visited Website
3718,237,51,2022-02-19,Ignored
3719,1557,19,2020-12-01,Clicked
3720,1538,5,2023-03-22,Visited Website
3721,1241,38,2021-11-03,Purchased
3722,3337,23,2022-05-25,Ignored
3723,3400,5,2023-03-19,Visited Website
3724,3820,35,2020-05-15,Clicked
3725,1698,58,2022-12-05,Clicked
3726,216,3,2021-01-22,Clicked
3727,1694,44,2020-10-09,Visited Website
3728,3302,27,2022-12-19,Purchased
3729,3436,43,2021-05-07,Ignored
3730,3241,43,2021-05-05,Visited Website
3731,274,24,2021-07-01,Ignored
3732,2091,51,2022-01-27,Visited Website
3733,1292,53,2020-09-25,Visited Website
3734,2477,19,2020-12-18,Purchased
3735,1043,17,2022-07-11,Purchased
3736,615,15,2021-08-17,Visited Website
3737,2197,29,2020-06-19,Ignored
3738,523,54,2020-08-19,Purchased
3739,429,30,2022-07-05,Visited Website
3740,2098,25,2021-10-25,Ignored
3741,1026,8,2022-11-18,Clicked
3742,2570,60,2022-02-12,Visited Website
3743,2937,31,2020-06-01,Visited Website
3744,2693,55,2021-10-13,Purchased
3745,2619,31,2020-05-16,Visited Website
3746,637,1,2021-07-02,Visited Website
3747,3451,18,2022-02-27,Clicked
3748,423,59,2021-11-28,Clicked
3749,1587,43,2021-04-19,Clicked
3750,3173,25,2021-10-13,Purchased
3751,902,42,2022-09-21,Visited Website
3752,2176,22,2022-05-05,Clicked
3753,2477,34,2020-09-28,Clicked
3754,3361,37,2020-08-22,Ignored
3755,2006,19,2020-12-08,Purchased
3756,301,34,2020-10-07,Clicked
3757,3704,27,2022-12-12,Purchased
3758,3813,23,2022-06-06,Visited Website
3759,1931,54,2020-08-23,Purchased
3760,871,9,2022-05-30,Clicked
3761,2314,18,2022-02-25,Purchased
3762,738,16,2021-08-23,Clicked
3763,590,19,2020-12-04,Ignored
3764,1744,50,2020-10-14,Clicked
3765,1724,36,2021-07-03,Clicked
3766,237,21,2021-09-15,Ignored
3767,582,39,2020-07-02,Ignored
3768,3387,14,2022-07-27,Visited Website
3769,2931,32,2020-12-01,Purchased
3770,3246,13,2022-12-10,Ignored
3771,1474,16,2021-08-30,Ignored
3772,1781,23,2022-06-05,Visited Website
3773,3434,24,2021-07-25,Purchased
3774,261,1,2021-07-14,Purchased
3775,2601,31,2020-05-08,Clicked
3776,50,10,2022-08-08,Clicked
3777,1200,6,2022-08-02,Visited Website
3778,554,17,2022-07-07,Ignored
3779,2384,26,2022-04-10,Visited Website
3780,2996,33,2021-07-04,Visited Website
3781,2817,53,2020-10-03,Purchased
3782,2355,45,2021-12-30,Purchased
3783,1226,25,2021-10-20,Purchased
3784,726,34,2020-10-03,Ignored
3785,1744,37,2020-08-14,Clicked
3786,3052,57,2021-10-29,Purchased
3787,3192,48,2022-06-25,Ignored
3788,697,59,2021-11-26,Purchased
3789,661,36,2021-06-25,Purchased
3790,1935,34,2020-09-29,Visited Website
3791,3813,21,2021-09-26,Purchased
3792,630,37,2020-08-18,Ignored
3793,2950,36,2021-06-25,Purchased
3794,906,28,2020-11-19,Clicked
3795,2144,41,2021-07-26,Ignored
3796,1014,56,2022-12-14,Clicked
3797,2527,44,2020-10-11,Purchased
3798,1982,4,2021-08-23,Clicked
3799,677,48,2022-07-02,Visited Website
3800,3899,22,2022-05-13,Ignored
3801,1783,9,2022-05-28,Ignored
3802,1369,33,2021-07-02,Ignored
3803,1357,32,2020-11-24,Clicked
3804,3860,60,2022-03-02,Ignored
3805,1337,33,2021-07-03,Purchased
3806,584,40,2022-04-11,Clicked
3807,2957,20,2021-03-09,Purchased
3808,1755,42,2022-09-23,Ignored
3809,1373,9,2022-05-24,Ignored
3810,3307,13,2022-12-12,Purchased
3811,3320,16,2021-09-01,Ignored
3812,1559,46,2021-11-17,Clicked
3813,1154,5,2023-03-12,Visited Website
3814,1061,21,2021-09-25,Ignored
3815,2558,9,2022-05-24,Ignored
3816,2434,48,2022-06-22,Clicked
3817,2800,34,2020-10-13,Purchased
3818,972,25,2021-10-22,Purchased
3819,3394,35,2020-05-01,Purchased
3820,3669,14,2022-08-04,Clicked
3821,3709,1,2021-07-18,Visited Website
3822,3751,17,2022-07-03,Clicked
3823,3666,13,2022-12-05,Purchased
3824,1009,20,2021-03-20,Ignored
3825,3802,46,2021-11-11,Ignored
3826,2013,40,2022-03-30,Clicked
3827,2650,4,2021-08-27,Ignored
3828,3169,20,2021-02-26,Purchased
3829,349,51,2022-02-03,Clicked
3830,967,32,2020-11-28,Clicked
3831,857,18,2022-02-26,Clicked
3832,3805,45,2021-12-25,Visited Website
3833,3348,3,2021-01-07,Visited Website
3834,1521,25,2021-10-27,Clicked
3835,3890,57,2021-10-28,Purchased
3836,3216,16,2021-08-20,Purchased
3837,2507,52,2023-02-25,Ignored
3838,1298,4,2021-09-04,Purchased
3839,3216,2,2020-06-06,Purchased
3840,1143,11,2020-08-03,Visited Website
3841,2983,34,2020-10-08,Visited Website
3842,1202,25,2021-10-23,Purchased
3843,335,32,2020-12-01,Visited Website
3844,3455,42,2022-09-23,Visited Website
3845,817,28,2020-12-06,Ignored
3846,2345,2,2020-06-11,Ignored
3847,3830,15,2021-08-18,Ignored
3848,1591,54,2020-08-23,Visited Website
3849,2356,37,2020-08-13,Visited Website
3850,3942,5,2023-03-17,Clicked
3851,2677,53,2020-09-25,Visited Website
3852,2370,4,2021-09-09,Purchased
3853,2366,13,2022-12-02,Visited Website
3854,1367,50,2020-10-12,Ignored
3855,1650,41,2021-07-15,Visited Website
3856,2278,58,2022-12-08,Purchased
3857,1968,22,2022-05-02,Ignored
3858,2093,44,2020-09-29,Ignored
3859,897,40,2022-04-15,Ignored
3860,948,8,2022-11-23,Clicked
3861,1442,59,2021-11-22,Ignored
3862,401,23,2022-06-01,Visited Website
3863,1249,55,2021-09-26,Clicked
3864,2803,28,2020-11-22,Purchased
3865,1465,32,2020-11-29,Visited Website
3866,44,44,2020-10-08,Visited Website
3867,2039,3,2021-01-11,Visited Website
3868,66,17,2022-07-07,Clicked
3869,3847,16,2021-09-03,Ignored
3870,3875,52,2023-03-04,Purchased
3871,2225,14,2022-08-06,Purchased
3872,729,57,2021-10-24,Purchased
3873,3094,17,2022-07-04,Ignored
3874,3542,18,2022-02-27,Purchased
3875,2964,9,2022-05-25,Visited Website
3876,2861,43,2021-04-26,Clicked
3877,3774,28,2020-11-21,Purchased
3878,3994,44,2020-09-29,Clicked
3879,786,19,2020-12-15,Ignored
3880,3498,30,2022-07-26,Clicked
3881,2888,58,2022-12-08,Clicked
3882,3989,39,2020-07-02,Purchased
3883,1041,47,2020-05-04,Ignored
3884,1390,19,2020-12-14,Purchased
3885,1785,36,2021-06-19,Purchased
3886,455,31,2020-05-27,Clicked
3887,2978,16,2021-08-31,Visited Website
3888,862,31,2020-05-15,Purchased
3889,2974,32,2020-11-29,Visited Website
3890,2026,31,2020-06-02,Ignored
3891,1238,42,2022-09-30,Purchased
3892,905,17,2022-07-13,Ignored
3893,2449,60,2022-02-20,Visited Website
3894,3498,27,2022-12-20,Visited Website
3895,3495,58,2022-12-06,Purchased
3896,3464,55,2021-09-23,Purchased
3897,2816,26,2022-04-21,Clicked
3898,3429,20,2021-03-04,Purchased
3899,3522,14,2022-08-03,Clicked
3900,3744,49,2023-02-21,Purchased
3901,2768,9,2022-05-28,Visited Website
3902,1856,44,2020-10-09,Clicked
3903,2710,36,2021-06-23,Clicked
3904,2682,9,2022-05-25,Purchased
3905,1441,21,2021-09-21,Visited Website
3906,1060,31,2020-05-09,Ignored
3907,872,13,2022-12-14,Purchased
3908,1005,49,2023-02-14,Ignored
3909,516,22,2022-05-01,Ignored
3910,2801,9,2022-05-24,Visited Website
3911,3905,38,2021-11-02,Clicked
3912,2556,34,2020-09-27,Ignored
3913,3362,41,2021-07-20,Purchased
3914,2598,36,2021-07-01,Clicked
3915,3179,43,2021-05-08,Clicked
3916,3730,44,2020-10-07,Visited Website
3917,721,57,2021-10-27,Purchased
3918,3768,29,2020-06-29,Purchased
3919,1499,45,2022-01-04,Clicked
3920,2298,34,2020-09-28,Visited Website
3921,1863,20,2021-03-20,Ignored
3922,2935,42,2022-09-22,Clicked
3923,359,56,2023-01-01,Clicked
3924,518,29,2020-06-15,Clicked
3925,749,57,2021-10-31,Ignored
3926,968,1,2021-07-15,Ignored
3927,3543,27,2022-12-04,Purchased
3928,515,7,2023-01-09,Visited Website
3929,1969,54,2020-08-22,Ignored
3930,3535,42,2022-09-26,Purchased
3931,877,39,2020-07-03,Visited Website
3932,1350,60,2022-02-15,Ignored
3933,3441,44,2020-10-06,Ignored
3934,3334,5,2023-03-10,Ignored
3935,3787,16,2021-08-30,Purchased
3936,3875,40,2022-04-09,Purchased
3937,2534,43,2021-04-26,Visited Website
3938,1609,30,2022-07-23,Clicked
3939,914,53,2020-10-05,Ignored
3940,1248,19,2020-12-14,Purchased
3941,875,9,2022-05-22,Purchased
3942,3864,28,2020-11-26,Clicked
3943,3144,9,2022-05-28,Clicked
3944,3972,18,2022-02-27,Visited Website
3945,682,7,2023-01-24,Purchased
3946,3794,32,2020-11-26,Purchased
3947,1408,45,2021-12-26,Visited Website
3948,762,6,2022-07-17,Visited Website
3949,3787,9,2022-05-21,Purchased
3950,3591,41,2021-07-25,Ignored
3951,562,27,2022-12-17,Purchased
3952,1151,36,2021-06-24,Visited Website
3953,3618,38,2021-10-28,Clicked
3954,2518,26,2022-04-24,Visited Website
3955,1959,27,2022-12-20,Ignored
3956,2797,30,2022-07-07,Visited Website
3957,3123,11,2020-07-24,Clicked
3958,1483,18,2022-03-01,Clicked
3959,2374,54,2020-08-24,Purchased
3960,1421,4,2021-09-07,Purchased
3961,3970,55,2021-10-04,Ignored
3962,3689,30,2022-06-30,Purchased
3963,3038,44,2020-10-09,Clicked
3964,1476,24,2021-07-02,Clicked
3965,2567,43,2021-05-06,Clicked
3966,1290,1,2021-07-12,Clicked
3967,13,50,2020-10-11,Clicked
3968,1609,42,2022-09-26,Visited Website
3969,2379,55,2021-09-18,Purchased
3970,666,34,2020-09-28,Purchased
3971,2653,55,2021-09-21,Ignored
3972,426,53,2020-10-04,Visited Website
3973,2992,1,2021-07-01,Visited Website
3974,3185,42,2022-09-18,Visited Website
3975,3862,25,2021-10-30,Ignored
3976,724,41,2021-07-16,Ignored
3977,2629,15,2021-08-13,Visited Website
3978,742,9,2022-05-27,Ignored
3979,3620,30,2022-07-22,Visited Website
3980,1822,17,2022-07-11,Clicked
3981,490,60,2022-02-15,Visited Website
3982,497,44,2020-10-07,Purchased
3983,451,26,2022-04-26,Ignored
3984,1581,52,2023-03-03,Visited Website
3985,1701,60,2022-02-27,Clicked
3986,1009,28,2020-11-30,Purchased
3987,1372,45,2022-01-02,Ignored
3988,2394,20,2021-02-25,Ignored
3989,1452,23,2022-05-23,Visited Website
3990,2764,6,2022-07-25,Purchased
3991,956,14,2022-07-21,Purchased
3992,1693,10,2022-08-15,Purchased
3993,2389,48,2022-06-25,Ignored
3994,3520,55,2021-10-01,Visited Website
3995,2651,9,2022-05-23,Ignored
3996,3628,3,2021-01-27,Visited Website
3997,428,24,2021-06-30,Ignored
3998,3174,14,2022-08-09,Clicked
3999,343,20,2021-03-15,Ignored
4000,1270,53,2020-09-27,Ignored
4001,265,50,2020-10-04,Visited Website
4002,2436,43,2021-04-30,Purchased
4003,2558,57,2021-10-30,Ignored
4004,3920,16,2021-08-19,Clicked
4005,2637,13,2022-12-10,Visited Website
4006,2144,57,2021-10-24,Ignored
4007,3650,27,2022-12-16,Visited Website
4008,1212,46,2021-11-14,Purchased
4009,744,37,2020-08-26,Ignored
4010,2468,16,2021-08-24,Clicked
4011,2479,16,2021-08-23,Ignored
4012,3539,23,2022-06-09,Clicked
4013,2399,33,2021-07-14,Visited Website
4014,2800,20,2021-03-22,Visited Website
4015,926,31,2020-05-12,Visited Website
4016,406,39,2020-07-10,Ignored
4017,240,60,2022-03-01,Ignored
4018,1801,35,2020-05-18,Visited Website
4019,1245,31,2020-05-28,Ignored
4020,879,44,2020-10-05,Visited Website
4021,3366,25,2021-10-27,Clicked
4022,2700,2,2020-06-09,Clicked
4023,2636,17,2022-07-05,Purchased
4024,3920,48,2022-06-26,Purchased
4025,3659,8,2022-11-16,Visited Website
4026,3820,13,2022-12-14,Ignored
4027,15,32,2020-12-02,Purchased
4028,1291,46,2021-11-17,Purchased
4029,974,44,2020-10-10,Visited Website
4030,797,60,2022-02-15,Ignored
4031,1547,3,2021-01-12,Ignored
4032,3838,60,2022-02-10,Purchased
4033,3279,23,2022-05-24,Clicked
4034,3022,28,2020-12-06,Clicked
4035,560,22,2022-05-01,Purchased
4036,1044,19,2020-11-28,Purchased
4037,2475,22,2022-05-09,Purchased
4038,2834,46,2021-11-13,Ignored
4039,3121,33,2021-07-02,Clicked
4040,2227,26,2022-04-18,Ignored
4041,969,38,2021-11-07,Ignored
4042,557,18,2022-02-25,Ignored
4043,306,26,2022-04-25,Visited Website
4044,185,27,2022-12-19,Ignored
4045,3975,49,2023-02-07,Purchased
4046,2771,10,2022-08-10,Visited Website
4047,3944,53,2020-09-28,Purchased
4048,3594,28,2020-11-28,Purchased
4049,166,39,2020-07-09,Visited Website
4050,46,9,2022-05-23,Visited Website
4051,370,54,2020-08-14,Visited Website
4052,2051,39,2020-07-05,Clicked
4053,1463,16,2021-09-03,Ignored
4054,664,2,2020-06-07,Clicked
4055,3813,50,2020-10-08,Ignored
4056,1986,32,2020-12-01,Purchased
4057,2643,17,2022-07-15,Visited Website
4058,3405,23,2022-05-29,Ignored
4059,3635,8,2022-11-21,Purchased
4060,3022,18,2022-03-01,Clicked
4061,3006,57,2021-10-31,Purchased
4062,2202,51,2022-01-31,Visited Website
4063,456,20,2021-03-22,Clicked
4064,3161,17,2022-07-10,Clicked
4065,3015,22,2022-05-09,Purchased
4066,826,35,2020-05-02,Visited Website
4067,425,3,2021-01-18,Purchased
4068,1982,41,2021-07-24,Purchased
4069,2370,10,2022-08-04,Purchased
4070,3733,10,2022-08-15,Clicked
4071,996,9,2022-05-24,Clicked
4072,1367,31,2020-05-13,Purchased
4073,3844,26,2022-04-18,Ignored
4074,1426,46,2021-11-13,Purchased
4075,1839,49,2023-02-07,Ignored
4076,89,9,2022-05-27,Purchased
4077,3413,14,2022-08-05,Purchased
4078,2431,20,2021-03-01,Purchased
4079,2130,23,2022-06-03,Ignored
4080,2698,35,2020-05-06,Clicked
4081,1556,7,2023-01-23,Clicked
4082,2393,28,2020-11-19,Ignored
4083,2674,39,2020-07-12,Visited Website
4084,475,32,2020-11-28,Purchased
4085,105,27,2022-12-14,Ignored
4086,3297,4,2021-09-03,Clicked
4087,1774,57,2021-10-30,Visited Website
4088,1386,9,2022-05-28,Visited Website
4089,818,45,2022-01-01,Ignored
4090,1638,19,2020-12-16,Purchased
4091,2081,45,2021-12-30,Clicked
4092,3536,23,2022-05-23,Visited Website
4093,1060,36,2021-07-04,Purchased
4094,1623,41,2021-07-25,Ignored
4095,401,43,2021-04-17,Visited Website
4096,1161,33,2021-07-07,Visited Website
4097,1838,52,2023-03-02,Visited Website
4098,1949,43,2021-04-18,Clicked
4099,2775,30,2022-07-23,Clicked
4100,531,50,2020-10-05,Visited Website
4101,2600,3,2021-01-19,Purchased
4102,2848,4,2021-08-27,Ignored
4103,2772,16,2021-09-03,Ignored
4104,1003,12,2020-06-02,Visited Website
4105,3754,20,2021-02-28,Visited Website
4106,2097,19,2020-11-22,Visited Website
4107,1105,1,2021-07-05,Visited Website
4108,2872,37,2020-08-14,Ignored
4109,3574,6,2022-08-02,Purchased
4110,1056,2,2020-06-10,Visited Website
4111,59,46,2021-11-15,Clicked
4112,1043,4,2021-08-29,Ignored
4113,2420,53,2020-09-25,Purchased
4114,2158,26,2022-04-16,Visited Website
4115,1882,1,2021-07-09,Purchased
4116,375,47,2020-04-27,Ignored
4117,3249,18,2022-02-26,Clicked
4118,1361,20,2021-03-08,Ignored
4119,3793,57,2021-10-31,Ignored
4120,2441,25,2021-10-20,Purchased
4121,3478,17,2022-07-11,Ignored
4122,1950,52,2023-02-27,Visited Website
4123,2083,2,2020-06-01,Purchased
4124,2892,35,2020-05-11,Visited Website
4125,2545,11,2020-07-29,Purchased
4126,1445,45,2021-12-31,Visited Website
4127,3008,5,2023-03-23,Visited Website
4128,614,17,2022-07-12,Purchased
4129,1175,41,2021-07-24,Purchased
4130,2122,15,2021-08-20,Purchased
4131,3814,15,2021-08-11,Ignored
4132,3498,13,2022-12-04,Visited Website
4133,1029,17,2022-07-09,Purchased
4134,2168,20,2021-02-25,Visited Website
4135,678,28,2020-12-05,Purchased
4136,2870,7,2023-01-13,Ignored
4137,2739,26,2022-04-10,Visited Website
4138,1083,11,2020-07-23,Purchased
4139,3845,32,2020-11-24,Visited Website
4140,1078,22,2022-05-11,Clicked
4141,3633,29,2020-06-13,Ignored
4142,3232,33,2021-06-22,Visited Website
4143,1792,47,2020-04-30,Purchased
4144,2209,29,2020-06-21,Purchased
4145,3337,2,2020-06-15,Purchased
4146,447,45,2021-12-31,Ignored
4147,3140,46,2021-11-14,Ignored
4148,698,49,2023-02-18,Visited Website
4149,1003,42,2022-09-27,Visited Website
4150,2636,1,2021-07-17,Visited Website
4151,1464,13,2022-12-09,Clicked
4152,2701,18,2022-02-27,Clicked
4153,734,4,2021-09-09,Ignored
4154,689,26,2022-04-15,Clicked
4155,2040,46,2021-11-17,Ignored
4156,2146,33,2021-07-11,Visited Website
4157,3645,57,2021-10-26,Clicked
4158,3172,50,2020-10-13,Clicked
4159,3865,17,2022-07-05,Visited Website
4160,636,46,2021-11-18,Visited Website
4161,2221,54,2020-08-15,Purchased
4162,3614,15,2021-08-18,Visited Website
4163,2183,21,2021-09-22,Visited Website
4164,2713,2,2020-06-11,Purchased
4165,987,21,2021-09-20,Ignored
4166,2995,41,2021-07-22,Ignored
4167,2307,46,2021-11-11,Ignored
4168,2671,33,2021-06-24,Clicked
4169,2599,9,2022-05-25,Purchased
4170,3673,4,2021-08-23,Ignored
4171,3038,13,2022-12-12,Clicked
4172,684,60,2022-02-20,Visited Website
4173,398,22,2022-04-30,Ignored
4174,3479,1,2021-07-15,Visited Website
4175,786,24,2021-06-29,Clicked
4176,2840,59,2021-11-23,Purchased
4177,2967,2,2020-06-05,Ignored
4178,1701,11,2020-07-21,Ignored
4179,2796,57,2021-10-22,Clicked
4180,1016,13,2022-12-16,Purchased
4181,625,8,2022-11-21,Purchased
4182,79,26,2022-04-12,Clicked
4183,3212,43,2021-05-07,Purchased
4184,491,45,2022-01-01,Clicked
4185,3180,36,2021-06-23,Clicked
4186,2567,42,2022-09-20,Visited Website
4187,1809,15,2021-08-14,Purchased
4188,787,7,2023-01-24,Ignored
4189,1504,36,2021-06-30,Visited Website
4190,2410,50,2020-10-17,Visited Website
4191,2909,12,2020-05-11,Clicked
4192,353,23,2022-06-02,Purchased
4193,3472,4,2021-08-27,Purchased
4194,1014,60,2022-02-28,Visited Website
4195,2251,25,2021-10-20,Visited Website
4196,3807,49,2023-02-27,Purchased
4197,542,27,2022-12-12,Clicked
4198,252,1,2021-07-06,Clicked
4199,2229,7,2023-01-18,Purchased
4200,3190,28,2020-11-23,Purchased
4201,699,1,2021-07-21,Clicked
4202,772,21,2021-09-25,Clicked
4203,3636,33,2021-06-22,Visited Website
4204,736,44,2020-10-06,Purchased
4205,271,33,2021-07-01,Clicked
4206,3056,13,2022-12-09,Ignored
4207,217,60,2022-02-12,Purchased
4208,1624,20,2021-03-21,Clicked
4209,3917,30,2022-07-25,Clicked
4210,2337,50,2020-10-02,Purchased
4211,715,20,2021-03-18,Purchased
4212,1075,18,2022-03-01,Clicked
4213,1818,41,2021-07-27,Ignored
4214,504,4,2021-08-26,Purchased
4215,3653,46,2021-11-17,Purchased
4216,2372,14,2022-08-09,Clicked
4217,349,43,2021-05-06,Purchased
4218,2252,60,2022-02-18,Purchased
4219,3376,45,2021-12-25,Visited Website
4220,1855,18,2022-02-28,Purchased
4221,1842,19,2020-11-30,Clicked
4222,456,9,2022-05-21,Ignored
4223,1667,48,2022-07-05,Clicked
4224,2984,1,2021-07-20,Purchased
4225,2686,5,2023-03-21,Clicked
4226,1503,39,2020-07-06,Purchased
4227,1175,50,2020-10-04,Visited Website
4228,1161,31,2020-05-21,Clicked
4229,2495,2,2020-06-01,Purchased
4230,2034,56,2023-01-05,Purchased
4231,1342,21,2021-09-16,Clicked
4232,3551,57,2021-10-22,Visited Website
4233,485,23,2022-06-02,Visited Website
4234,2109,55,2021-10-05,Purchased
4235,2253,53,2020-09-26,Clicked
4236,377,40,2022-04-15,Clicked
4237,850,4,2021-08-25,Purchased
4238,2509,13,2022-12-07,Ignored
